,t_out,Energy_2,Energy_4,Energy_3,temperature:drybulb,Equip,Energy_5,Energy_1,light,occ
3820,31.516666,5934.9004,5766.1494,3619.6448,21.998646,0.8754136,3638.0762,6099.493,0.57125217,0.49438533
3821,31.7,5948.0146,5780.539,3628.88,21.998648,0.8754136,3647.1653,6101.289,0.57125217,0.49438533
3822,31.6,6356.487,6192.9106,3872.4866,21.998583,0.9848403,3888.6536,6625.7817,0.64265865,0.93933207
3823,31.5,6386.827,6223.9644,3891.196,21.998402,0.9848403,3905.3706,6669.1616,0.64265865,0.93933207
3824,31.4,6429.5195,6262.8125,3915.4736,21.998356,0.9848403,3927.836,6709.788,0.64265865,0.93933207
3825,31.3,6474.9277,6306.1455,3942.566,21.998323,0.9848403,3956.189,6752.717,0.64265865,0.93933207
3826,31.2,6522.279,6352.55,3971.5564,21.99829,0.9848403,3986.2153,6796.0317,0.64265865,0.93933207
3827,31.1,6571.867,6401.3574,4001.9778,21.998253,0.9848403,4017.5212,6839.568,0.64265865,0.93933207
3828,31.016666,6603.642,6432.691,4022.0898,21.998217,0.9848403,4039.18,6856.5654,0.64265865,0.93933207
3829,30.933332,6629.466,6458.284,4038.28,21.998161,0.9848403,4059.6252,6870.557,0.64265865,0.93933207
3830,30.85,6646.874,6475.7207,4049.0283,21.998125,0.9848403,4098.071,6880.1333,0.64265865,0.93933207
3831,30.766666,6645.7495,6478.376,4049.9343,21.998108,0.9848403,4128.5107,6885.9966,0.64265865,0.93933207
3832,30.683332,6637.0547,6474.654,4046.569,21.998104,0.9848403,4152.84,6888.807,0.64265865,0.93933207
3833,30.6,6624.8203,6467.1597,4040.6772,21.998106,0.9848403,4172.3394,6889.18,0.64265865,0.93933207
3834,30.4,6589.6465,6437.7217,4021.1287,21.998117,0.9848403,4176.4097,6871.816,0.64265865,0.93933207
3835,30.2,6549.054,6402.7754,3997.9304,21.998121,0.9848403,4174.092,6851.1406,0.64265865,0.93933207
3836,30.0,6502.2935,6361.8066,3970.804,21.998138,0.9848403,4164.8804,6826.4736,0.64265865,0.93933207
3837,29.8,6453.863,6318.4883,3942.1914,21.998165,0.9848403,4168.3687,6798.511,0.64265865,0.93933207
3838,29.6,6402.101,6271.823,3911.3994,21.998196,0.9848403,4173.277,6768.0254,0.64265865,0.93933207
3839,29.4,6347.3433,6222.4497,3878.8057,21.99823,0.9848403,4177.691,6735.663,0.64265865,0.93933207
3840,29.4,6310.169,6189.6084,3856.812,21.99826,0.9848403,4205.44,6706.2954,0.64265865,0.93933207
3841,29.4,6268.363,6152.486,3831.874,21.998299,0.9848403,4221.563,6676.4805,0.64265865,0.93933207
3842,29.4,6224.377,6113.884,3805.7876,21.998337,0.9848403,4235.6216,6646.7256,0.64265865,0.93933207
3843,29.4,6180.668,6075.0513,3779.3557,21.998377,0.9848403,4219.447,6616.907,0.64265865,0.93933207
3844,29.4,6136.7515,6035.935,3752.6277,21.998415,0.9848403,4196.009,6586.845,0.64265865,0.93933207
3845,29.4,6092.274,5996.5317,3725.6042,21.998453,0.9848403,4169.258,6556.3975,0.64265865,0.93933207
3846,29.4,4917.0444,4822.335,3026.53,21.998713,0.5471335,3476.821,5088.1807,0.3570326,0.29663122
3847,29.4,4865.67,4776.8,2995.4387,21.99913,0.5471335,3435.3647,5043.893,0.3570326,0.29663122
3848,29.4,4831.586,4752.729,2974.763,21.999205,0.5471335,3401.9324,5019.7344,0.3570326,0.29663122
3849,29.4,4792.2163,4724.4883,2951.7363,21.999226,0.5471335,3332.5186,4996.07,0.3570326,0.29663122
3850,29.4,4755.3037,4700.512,2930.384,21.999243,0.5471335,3272.7559,4972.904,0.3570326,0.29663122
3851,29.4,4718.0176,4673.2554,2909.001,21.99926,0.5471335,3211.0957,4948.9644,0.3570326,0.29663122
3852,29.216667,4230.6836,4189.88,2620.42,21.999323,0.4377068,2883.1802,4365.337,0.21421957,0.098877065
3853,29.033333,4189.0317,4146.403,2597.311,21.999464,0.4377068,2796.2102,4345.4243,0.21421957,0.098877065
3854,28.85,4156.735,4106.451,2580.1978,21.999493,0.4377068,2707.3713,4331.8867,0.21421957,0.098877065
3855,28.666666,4136.487,4088.0261,2569.4395,21.999496,0.4377068,2681.0623,4318.8687,0.21421957,0.098877065
3856,28.483334,4115.9346,4069.8235,2558.7131,21.999496,0.4377068,2659.5195,4307.0776,0.21421957,0.098877065
3857,28.3,4102.1143,4057.713,2551.35,21.999495,0.4377068,2646.172,4296.263,0.21421957,0.098877065
3858,28.216667,4098.1885,4054.7966,2549.5483,21.99949,0.4377068,2640.7517,4289.9414,0.21421957,0.098877065
3859,28.133333,4095.6157,4053.209,2548.442,21.999485,0.4377068,2637.3567,4284.552,0.21421957,0.098877065
3860,28.05,4093.9878,4052.5996,2547.8384,21.99948,0.4377068,2635.4106,4279.9688,0.21421957,0.098877065
3861,27.966667,4093.0046,4052.665,2547.572,21.999472,0.4377068,2634.4668,4275.9995,0.21421957,0.098877065
3862,27.883333,4092.4424,4053.1763,2547.5183,21.999464,0.4377068,2634.1929,4272.4946,0.21421957,0.098877065
3863,27.8,4092.1316,4053.959,2547.5825,21.999456,0.4377068,2634.3413,4269.335,0.21421957,0.098877065
3864,27.8,3936.5623,3898.4648,2455.48,21.999462,0.4377068,2543.4333,4062.8542,0.14281304,0.098877065
3865,27.8,3947.7397,3909.8472,2462.2417,21.999493,0.4377068,2550.442,4064.9084,0.14281304,0.098877065
3866,27.8,3960.3613,3922.6628,2469.8342,21.999483,0.4377068,2558.2644,4068.7712,0.14281304,0.098877065
3867,27.8,3972.6648,3935.1484,2477.1965,21.999472,0.4377068,2565.8896,4072.6877,0.14281304,0.098877065
3868,27.8,3984.492,3947.147,2484.2378,21.99946,0.4377068,2573.2097,4076.5376,0.14281304,0.098877065
3869,27.8,3995.8857,3958.6995,2490.9976,21.99945,0.4377068,2580.2495,4080.267,0.14281304,0.098877065
3870,27.8,3996.407,3959.6028,2491.36,21.999447,0.4377068,2581.401,4071.5908,0.14281304,0.098877065
3871,27.8,3992.8965,3956.5815,2489.1418,21.999432,0.4377068,2579.8748,4061.081,0.14281304,0.098877065
3872,27.8,3984.3032,3948.4985,2483.6382,21.999424,0.4377068,2575.0,4047.7817,0.14281304,0.098877065
3873,27.8,3971.2998,3936.0127,2475.3022,21.999422,0.4377068,2567.2344,4032.0269,0.14281304,0.098877065
3874,27.8,3954.8755,3920.1035,2464.7905,21.999424,0.4377068,2557.2239,4014.2876,0.14281304,0.098877065
3875,27.8,3935.7507,3901.4895,2452.579,21.999426,0.4377068,2545.428,3994.8533,0.14281304,0.098877065
3876,27.8,4495.2505,4461.78,2843.2397,21.999514,0.4377068,2936.0493,0.0,0.07140652,0.049438532
3877,27.8,4633.236,4599.143,2938.6626,21.99932,0.4377068,3033.6619,0.0,0.07140652,0.049438532
3878,27.8,4625.199,4591.8633,2932.6714,21.999237,0.4377068,3028.587,0.0,0.07140652,0.049438532
3879,27.8,4682.5254,4649.4546,2970.6997,21.998577,0.4377068,3067.6177,0.0,0.07140652,0.049438532
3880,27.8,4692.2534,4659.808,2975.8398,21.998547,0.4377068,3073.9407,0.0,0.07140652,0.049438532
3881,27.8,4744.963,4712.902,3009.6304,21.998367,0.4377068,3108.2861,0.0,0.07140652,0.049438532
3882,27.8,4694.631,4662.526,2980.665,21.998316,0.4377068,3079.783,0.0,0.03570326,0.049438532
3883,27.8,4727.8076,4695.8403,3000.5417,21.998322,0.4377068,3099.6877,0.0,0.03570326,0.049438532
3884,27.8,4750.776,4719.001,3013.632,21.99831,0.4377068,3112.9805,0.0,0.03570326,0.049438532
3885,27.8,4764.912,4733.3545,3021.1064,21.998302,0.4377068,3120.783,0.0,0.03570326,0.049438532
3886,27.8,4772.482,4741.156,3024.5454,21.998299,0.4377068,3124.5479,0.0,0.03570326,0.049438532
3887,27.8,4775.3276,4744.24,3025.1592,21.998297,0.4377068,3125.4214,0.0,0.03570326,0.049438532
3888,27.7,4730.985,4700.427,2996.5654,21.998308,0.4377068,3097.0586,0.0,0.03570326,0.0
3889,27.6,4704.65,4674.7583,2978.8384,21.998335,0.4377068,3079.3591,0.0,0.03570326,0.0
3890,27.5,4677.0483,4647.8203,2960.4478,21.998356,0.4377068,3060.9087,0.0,0.03570326,0.0
3891,27.4,4648.355,4619.786,2941.4915,21.998373,0.4377068,3041.8257,0.0,0.03570326,0.0
3892,27.3,4618.896,4590.982,2922.1436,21.998392,0.4377068,3022.2947,0.0,0.03570326,0.0
3893,27.2,4588.8384,4561.575,2902.4866,21.998411,0.4377068,3002.4124,0.0,0.03570326,0.0
3894,27.2,4584.271,4557.5215,2899.3447,21.998425,0.4377068,2998.7424,0.0,0.03570326,0.0
3895,27.2,4581.8867,4555.554,2897.6892,21.998426,0.4377068,2996.5442,0.0,0.03570326,0.0
3896,27.2,4582.199,4556.2676,2897.88,21.998423,0.4377068,2996.1755,0.0,0.03570326,0.0
3897,27.2,4584.914,4559.373,2899.679,21.998415,0.4377068,2997.4055,0.0,0.03570326,0.0
3898,27.2,4589.144,4563.9956,2902.4783,21.998407,0.4377068,2999.633,0.0,0.03570326,0.0
3899,27.2,4594.438,4569.683,2905.9634,21.9984,0.4377068,3002.559,0.0,0.03570326,0.0
3900,27.2,4595.2266,4570.6406,2906.6255,21.998392,0.4377068,3003.061,0.0,0.03570326,0.0
3901,27.2,4591.6753,4567.2095,2904.22,21.99839,0.4377068,3000.5032,0.0,0.03570326,0.0
3902,27.2,4582.265,4557.936,2897.8333,21.998402,0.4377068,2993.9973,0.0,0.03570326,0.0
3903,27.2,4568.162,4543.9824,2888.3264,21.998417,0.4377068,2984.3967,0.0,0.03570326,0.0
3904,27.2,4550.8574,4526.833,2876.749,21.998434,0.4377068,2972.713,0.0,0.03570326,0.0
3905,27.2,4530.0435,4507.584,2863.8508,21.998453,0.4377068,2959.663,0.0,0.03570326,0.0
3906,27.116667,4489.9014,4468.672,2837.946,21.998478,0.4377068,2933.715,0.0,0.03570326,0.0
3907,27.033333,4451.7437,4431.6914,2813.4766,21.998505,0.4377068,2909.152,0.0,0.03570326,0.0
3908,26.95,4416.357,4397.511,2790.9775,21.998528,0.4377068,2886.4788,0.0,0.03570326,0.0
3909,26.866667,4383.446,4365.79,2770.1545,21.998547,0.4377068,2865.4182,0.0,0.03570326,0.0
3910,26.783333,4352.1553,4335.675,2750.401,21.998564,0.4377068,2845.3882,0.0,0.03570326,0.0
3911,26.7,4321.9478,4306.623,2731.3396,21.998583,0.4377068,2826.028,0.0,0.03570326,0.0
3912,26.6,4291.7207,4279.8145,2711.9155,21.9986,0.4377068,2806.173,0.0,0.03570326,0.0
3913,26.5,4262.857,4251.419,2693.2893,21.998617,0.4377068,2787.1387,0.0,0.03570326,0.0
3914,26.4,4235.217,4224.1865,2675.4658,21.998632,0.4377068,2768.915,0.0,0.03570326,0.0
3915,26.3,4208.491,4197.856,2658.2312,21.998646,0.4377068,2751.2827,0.0,0.03570326,0.0
3916,26.2,4282.469,4272.337,2701.1062,21.998634,0.4377068,2793.2502,0.0,0.07140652,0.0
3917,26.1,4253.78,4243.951,2682.594,21.99861,0.4377068,2774.384,0.0,0.07140652,0.0
3918,26.016666,4233.6387,4218.8823,2667.6575,21.998621,0.4377068,2759.0505,0.0,0.07140652,0.0
3919,25.933332,4214.197,4199.959,2655.1523,21.998629,0.4377068,2746.159,0.0,0.07140652,0.0
3920,25.85,4198.6943,4185.2227,2645.421,21.998632,0.4377068,2736.0222,0.0,0.07140652,0.0
3921,25.766666,4186.376,4173.6167,2639.3113,21.998632,0.4377068,2726.3584,0.0,0.07140652,0.0
3922,25.683332,4221.307,4209.3013,2659.9038,21.998621,0.4377068,2746.3354,0.0,0.07140652,0.098877065
3923,25.6,4214.169,4202.8403,2655.3948,21.998596,0.4377068,2741.5322,0.0,0.07140652,0.098877065
3924,25.5,3724.4834,3735.3572,2420.344,21.998678,0.4377068,2413.183,0.0,0.07140652,0.098877065
3925,25.4,3590.5378,3604.3357,2359.372,21.999807,0.4377068,2315.9116,4582.8667,0.07140652,0.098877065
3926,25.3,3570.4077,3585.5544,2373.277,21.999626,0.4377068,2301.2817,3913.7715,0.07140652,0.098877065
3927,25.2,3532.5168,3551.3613,2409.3718,21.999386,0.4377068,2274.4324,4312.2417,0.07140652,0.098877065
3928,25.1,3940.975,3961.6238,2736.3594,21.999296,0.4377068,2510.4534,4340.055,0.21421957,0.19775413
3929,25.0,3875.042,3885.3352,2752.7256,21.999252,0.4377068,2465.3403,4320.2075,0.21421957,0.19775413
3930,25.466667,3876.2034,3868.0535,2806.472,21.99929,0.4377068,2461.9893,4220.1953,0.21421957,0.19775413
3931,25.933332,3890.1948,3864.344,2862.9387,21.999304,0.4377068,2465.4187,4193.583,0.21421957,0.19775413
3932,26.4,3912.4062,3869.7192,2920.3054,21.999308,0.4377068,2473.525,4174.2886,0.21421957,0.19775413
3933,26.866667,3939.1653,3885.0674,2933.7358,21.999311,0.4377068,2484.3354,4159.364,0.21421957,0.19775413
3934,27.333334,5775.5977,5713.2505,3973.3564,21.999096,0.9848403,3564.2454,6279.1206,0.64265865,0.93933207
3935,27.8,5772.33,5701.839,3954.158,21.998213,0.9848403,3560.2346,6271.8413,0.64265865,0.93933207
3936,28.066668,5732.891,5655.4893,3909.7183,21.9982,0.9848403,3536.65,6239.928,0.64265865,0.93933207
3937,28.333334,5711.2793,5626.9526,3876.9807,21.998297,0.9848403,3522.7546,6217.0195,0.64265865,0.93933207
3938,28.6,5707.8706,5617.103,3855.3792,21.998363,0.9848403,3519.4817,6202.561,0.64265865,0.93933207
3939,28.866667,5722.851,5625.2646,3836.874,21.998404,0.9848403,3526.3008,6196.707,0.64265865,0.93933207
3940,29.133333,5749.323,5645.1206,3822.9622,21.998428,0.9848403,3540.1226,6197.333,0.64265865,0.93933207
3941,29.4,5783.143,5671.747,3812.7874,21.998444,0.9848403,3557.6736,6202.881,0.64265865,0.93933207
3942,29.4,5787.2466,5670.7056,3775.9714,21.99846,0.9848403,3558.4758,6196.536,0.64265865,0.93933207
3943,29.4,5796.178,5674.7676,3751.7458,21.998463,0.9848403,3562.2344,6191.686,0.64265865,0.93933207
3944,29.4,5805.904,5679.663,3728.9495,21.998466,0.9848403,3566.3564,6186.954,0.64265865,0.93933207
3945,29.4,5806.299,5678.433,3698.124,21.998472,0.9848403,3566.293,6182.323,0.64265865,0.93933207
3946,29.4,5804.972,5676.505,3668.2568,21.998482,0.9848403,3565.6387,6177.7847,0.64265865,0.93933207
3947,29.4,5803.7666,5674.381,3640.6895,21.998491,0.9848403,3564.9783,6173.4277,0.64265865,0.93933207
3948,29.6,5825.999,5695.9653,3629.6116,21.998495,0.9848403,3578.4302,6184.549,0.64265865,0.93933207
3949,29.8,5851.8623,5720.4136,3622.8232,21.998507,0.9848403,3593.7441,6197.682,0.64265865,0.93933207
3950,30.0,5881.8535,5748.7266,3620.9512,21.99851,0.9848403,3611.432,6213.718,0.64265865,0.93933207
3951,30.2,5921.524,5785.0186,3639.4932,21.998507,0.9848403,3634.2175,6232.2954,0.64265865,0.93933207
3952,30.4,5965.2876,5824.8105,3664.9226,21.998495,0.9848403,3659.1846,6253.0728,0.64265865,0.93933207
3953,30.6,6011.261,5866.7993,3691.6443,21.99848,0.9848403,3685.5083,6275.6206,0.64265865,0.93933207
3954,30.6,6042.278,5895.0225,3708.7334,21.998468,0.9848403,3702.6675,6295.134,0.64265865,0.93933207
3955,30.6,6073.8506,5924.2905,3725.2893,21.998451,0.9848403,3720.5134,6315.317,0.64265865,0.93933207
3956,30.6,6106.1562,5954.3125,3744.7454,21.998434,0.9848403,3738.897,6335.6934,0.64265865,0.93933207
3957,30.6,6118.8154,5972.1943,3756.363,21.998419,0.9848403,3749.2434,6356.1953,0.64265865,0.93933207
3958,30.6,6136.8745,5993.0874,3769.8264,21.99841,0.9848403,3761.5417,6376.692,0.64265865,0.93933207
3959,30.6,6156.866,6014.6206,3783.5654,21.998398,0.9848403,3774.2095,6397.25,0.64265865,0.93933207
3960,30.6,5768.49,5625.9824,3554.8657,21.998468,0.8754136,3544.809,5902.6875,0.57125217,0.49438533
3961,30.6,5761.384,5624.7764,3553.8289,21.998653,0.8754136,3543.371,5903.82,0.57125217,0.49438533
3962,30.6,5767.382,5634.423,3559.391,21.998688,0.8754136,3548.539,5910.7754,0.57125217,0.49438533
3963,30.6,5780.2017,5648.1377,3567.646,21.998688,0.8754136,3556.4932,5917.569,0.57125217,0.49438533
3964,30.6,5793.9355,5662.456,3576.269,21.99868,0.8754136,3564.8665,5925.3784,0.57125217,0.49438533
3965,30.6,5807.1753,5676.6387,3584.7925,21.998672,0.8754136,3573.2146,5933.8467,0.57125217,0.49438533
3966,30.683332,6230.601,6102.8306,3837.0027,21.998594,0.9848403,3825.5745,6453.673,0.64265865,0.93933207
3967,30.766666,6259.815,6130.5728,3854.0425,21.998373,0.9848403,3842.698,6477.5757,0.64265865,0.93933207
3968,30.85,6283.042,6152.351,3867.676,21.998322,0.9848403,3856.5588,6495.082,0.64265865,0.93933207
3969,30.933332,6305.903,6173.8794,3880.9175,21.998306,0.9848403,3874.0488,6512.656,0.64265865,0.93933207
3970,31.016666,6327.855,6194.5073,3893.5007,21.998297,0.9848403,3890.716,6529.2075,0.64265865,0.93933207
3971,31.1,6349.2344,6214.6597,3905.6904,21.998291,0.9848403,3905.9304,6545.2363,0.64265865,0.93933207
3972,31.1,6355.695,6220.481,3909.1394,21.998287,0.9848403,3911.6802,6548.3174,0.64265865,0.93933207
3973,31.1,6356.163,6222.0166,3909.7083,21.998278,0.9848403,3918.02,6549.589,0.64265865,0.93933207
3974,31.1,6353.841,6220.1313,3907.9072,21.998278,0.9848403,3952.549,6548.472,0.64265865,0.93933207
3975,31.1,6345.1353,6212.7905,3902.3992,21.998285,0.9848403,3986.8848,6545.4697,0.64265865,0.93933207
3976,31.1,6333.6875,6202.7847,3895.0671,21.998299,0.9848403,4017.9922,6540.8315,0.64265865,0.93933207
3977,31.1,6320.6406,6191.0835,3886.5686,21.998314,0.9848403,4045.6309,6534.823,0.64265865,0.93933207
3978,31.016666,6300.416,6172.106,3873.2969,21.998335,0.9848403,4067.0117,6527.2583,0.64265865,0.93933207
3979,30.933332,6279.141,6152.1533,3859.3728,21.998354,0.9848403,4085.2522,6518.491,0.64265865,0.93933207
3980,30.85,6257.147,6131.4673,3844.9636,21.998375,0.9848403,4100.0645,6508.5034,0.64265865,0.93933207
3981,30.766666,6232.0796,6108.668,3829.1387,21.998396,0.9848403,4123.5474,6497.393,0.64265865,0.93933207
3982,30.683332,6205.3403,6084.6626,3812.4558,21.998419,0.9848403,4147.948,6485.2715,0.64265865,0.93933207
3983,30.6,6177.4033,6059.6763,3795.0312,21.998442,0.9848403,4171.6733,6472.248,0.64265865,0.93933207
3984,30.6,6167.819,6053.214,3788.8362,21.99846,0.9848403,4203.2666,6475.401,0.64265865,0.93933207
3985,30.6,6161.4116,6049.832,3784.5505,21.998491,0.9848403,4236.4365,6479.7827,0.64265865,0.93933207
3986,30.6,6159.1885,6050.8857,3782.9702,21.99851,0.9848403,4271.93,6486.4873,0.64265865,0.93933207
3987,30.6,6158.4683,6054.402,3782.5376,21.99852,0.9848403,4283.2837,6495.053,0.64265865,0.93933207
3988,30.6,6160.514,6059.9604,3783.5251,21.998524,0.9848403,4289.656,6504.8604,0.64265865,0.93933207
3989,30.6,6164.196,6067.2905,3785.4995,21.998526,0.9848403,4293.605,6515.355,0.64265865,0.93933207
3990,30.4,5005.4365,4911.7695,3097.9102,21.99874,0.5471335,3612.6243,5066.707,0.3570326,0.29663122
3991,30.2,4977.25,4890.6904,3081.3418,21.999134,0.5471335,3587.3137,5051.607,0.3570326,0.29663122
3992,30.0,4968.893,4894.026,3076.5305,21.999184,0.5471335,3571.6191,5057.649,0.3570326,0.29663122
3993,29.8,4960.191,4898.738,3072.0469,21.999176,0.5471335,3535.933,5064.5586,0.3570326,0.29663122
3994,29.6,4951.007,4906.4565,3067.7456,21.999165,0.5471335,3493.751,5072.1367,0.3570326,0.29663122
3995,29.4,4940.6465,4909.3823,3063.1829,21.999153,0.5471335,3446.8,5078.732,0.3570326,0.29663122
3996,29.316668,4454.506,4425.296,2776.6875,21.999203,0.4377068,3101.34,4475.577,0.21421957,0.098877065
3997,29.233334,4439.8945,4411.667,2769.921,21.999332,0.4377068,3042.2078,4465.06,0.21421957,0.098877065
3998,29.15,4427.0454,4389.567,2764.1099,21.999338,0.4377068,2955.2004,4457.9946,0.21421957,0.098877065
3999,29.066668,4413.844,4380.136,2757.5361,21.99933,0.4377068,2933.491,4447.3267,0.21421957,0.098877065
4000,28.983334,4390.1816,4346.38,2745.281,21.999329,0.4377068,2862.0654,4434.1807,0.21421957,0.098877065
4001,28.9,4373.0083,4328.54,2735.5173,21.999329,0.4377068,2837.8413,4418.6865,0.21421957,0.098877065
4002,28.8,4353.7715,4309.5947,2723.5793,21.999329,0.4377068,2820.5288,4403.9106,0.21421957,0.098877065
4003,28.7,4332.8237,4289.9956,2710.976,21.99933,0.4377068,2804.9207,4388.403,0.21421957,0.098877065
4004,28.6,4311.456,4270.222,2698.093,21.999334,0.4377068,2790.524,4372.5137,0.21421957,0.098877065
4005,28.5,4289.782,4250.212,2684.9524,21.999338,0.4377068,2776.8135,4356.264,0.21421957,0.098877065
4006,28.4,4267.756,4229.893,2671.5422,21.999342,0.4377068,2763.4531,4339.6426,0.21421957,0.098877065
4007,28.3,4245.354,4209.2266,2657.863,21.999348,0.4377068,2750.218,4322.647,0.21421957,0.098877065
4008,28.3,4068.675,4032.6501,2552.4966,21.999365,0.4377068,2646.518,4101.0366,0.14281304,0.098877065
4009,28.3,4065.4597,4029.5154,2549.8535,21.999414,0.4377068,2644.408,4094.2195,0.14281304,0.098877065
4010,28.3,4064.8088,4028.9392,2548.795,21.999416,0.4377068,2643.8542,4089.681,0.14281304,0.098877065
4011,28.3,4064.565,4028.7622,2548.0056,21.999413,0.4377068,2643.5945,4085.4272,0.14281304,0.098877065
4012,28.3,4064.3389,4028.5981,2547.2405,21.999409,0.4377068,2643.3591,4081.2312,0.14281304,0.098877065
4013,28.3,4064.0383,4028.351,2546.446,21.999407,0.4377068,2643.0789,4076.9792,0.14281304,0.098877065
4014,28.3,4065.5037,4030.06,2546.8826,21.999403,0.4377068,2643.7144,4074.369,0.14281304,0.098877065
4015,28.3,4067.626,4032.4197,2547.768,21.999401,0.4377068,2644.7214,4072.0913,0.14281304,0.098877065
4016,28.3,4070.5269,4035.5278,2549.1577,21.9994,0.4377068,2646.1807,4070.3796,0.14281304,0.098877065
4017,28.3,4074.067,4039.26,2550.9653,21.999395,0.4377068,2647.9941,4069.1008,0.14281304,0.098877065
4018,28.3,4078.142,4043.517,2553.122,21.999392,0.4377068,2650.0933,4068.2278,0.14281304,0.098877065
4019,28.3,4082.6743,4048.2224,2555.5742,21.999386,0.4377068,2652.429,4067.7363,0.14281304,0.098877065
4020,28.3,4783.4795,4749.1973,3041.357,21.999458,0.4377068,3137.8252,0.0,0.07140652,0.049438532
4021,28.3,5007.2334,4971.3525,3195.219,21.99917,0.4377068,3294.243,0.0,0.07140652,0.049438532
4022,28.3,5007.9546,4972.208,3194.0242,21.99908,0.4377068,3294.2427,0.0,0.07140652,0.049438532
4023,28.3,5109.2466,5072.9937,3261.0437,21.99822,0.4377068,3362.3625,0.0,0.07140652,0.049438532
4024,28.3,5139.459,5103.1724,3278.6594,21.998169,0.4377068,3381.5305,0.0,0.07140652,0.049438532
4025,28.3,5240.6416,5204.07,3343.6223,21.997894,0.4377068,3446.8772,0.0,0.07140652,0.049438532
4026,28.3,5220.914,5184.1885,3334.6536,21.997793,0.4377068,3438.5215,0.0,0.03570326,0.049438532
4027,28.3,5283.476,5247.0674,3373.0547,21.997774,0.4377068,3477.069,0.0,0.03570326,0.049438532
4028,28.3,5326.998,5290.9844,3398.6558,21.997746,0.4377068,3503.2212,0.0,0.03570326,0.049438532
4029,28.3,5354.671,5319.082,3414.027,21.997726,0.4377068,3519.419,0.0,0.03570326,0.049438532
4030,28.3,5371.1514,5335.9966,3422.4465,21.997715,0.4377068,3528.674,0.0,0.03570326,0.049438532
4031,28.3,5379.802,5345.09,3426.156,21.997707,0.4377068,3533.082,0.0,0.03570326,0.049438532
4032,28.216667,5344.5273,5312.0415,3402.881,21.997719,0.4377068,3510.1907,0.0,0.03570326,0.0
4033,28.133333,5333.1245,5301.849,3394.556,21.997742,0.4377068,3501.9236,0.0,0.03570326,0.0
4034,28.05,5325.701,5295.5728,3389.2332,21.997746,0.4377068,3496.49,0.0,0.03570326,0.0
4035,27.966667,5321.165,5292.168,3386.048,21.997742,0.4377068,3493.0735,0.0,0.03570326,0.0
4036,27.883333,5318.333,5290.458,3384.0908,21.997738,0.4377068,3490.821,0.0,0.03570326,0.0
4037,27.8,5316.42,5289.6523,3382.7788,21.997732,0.4377068,3489.204,0.0,0.03570326,0.0
4038,27.7,5305.5635,5279.6274,3375.77,21.997732,0.4377068,3482.265,0.0,0.03570326,0.0
4039,27.6,5289.785,5264.6167,3365.3115,21.997738,0.4377068,3471.8599,0.0,0.03570326,0.0
4040,27.5,5267.747,5243.3423,3350.609,21.997755,0.4377068,3457.2312,0.0,0.03570326,0.0
4041,27.4,5240.819,5217.165,3332.6733,21.997778,0.4377068,3439.3784,0.0,0.03570326,0.0
4042,27.3,5210.7124,5187.787,3312.7065,21.997805,0.4377068,3419.4617,0.0,0.03570326,0.0
4043,27.2,5178.511,5153.351,3291.4456,21.997831,0.4377068,3398.184,0.0,0.03570326,0.0
4044,27.2,5173.245,5145.2295,3285.4658,21.99785,0.4377068,3391.998,0.0,0.03570326,0.0
4045,27.2,5163.775,5136.487,3279.1367,21.99786,0.4377068,3385.4233,0.0,0.03570326,0.0
4046,27.2,5153.518,5127.344,3272.6208,21.99787,0.4377068,3378.6357,0.0,0.03570326,0.0
4047,27.2,5143.0933,5117.953,3265.9946,21.997879,0.4377068,3371.715,0.0,0.03570326,0.0
4048,27.2,5132.528,5108.3657,3259.28,21.997887,0.4377068,3364.6892,0.0,0.03570326,0.0
4049,27.2,5121.8477,5098.629,3252.499,21.997896,0.4377068,3357.5828,0.0,0.03570326,0.0
4050,27.2,5114.593,5091.623,3247.5747,21.997904,0.4377068,3352.2444,0.0,0.03570326,0.0
4051,27.2,5107.44,5084.426,3242.5425,21.997911,0.4377068,3346.811,0.0,0.03570326,0.0
4052,27.2,5099.967,5076.922,3237.3262,21.997917,0.4377068,3341.1943,0.0,0.03570326,0.0
4053,27.2,5092.2676,5069.213,3231.9937,21.997925,0.4377068,3335.4614,0.0,0.03570326,0.0
4054,27.2,5084.4707,5061.423,3226.627,21.99793,0.4377068,3329.6943,0.0,0.03570326,0.0
4055,27.2,5076.578,5053.5474,3221.2214,21.997938,0.4377068,3323.8855,0.0,0.03570326,0.0
4056,27.2,5075.247,5051.9824,3219.7324,21.997942,0.4377068,3321.6277,0.0,0.03570326,0.0
4057,27.2,5078.5195,5054.899,3221.3528,21.997942,0.4377068,3322.502,0.0,0.03570326,0.0
4058,27.2,5087.0996,5063.129,3226.5916,21.997932,0.4377068,3326.97,0.0,0.03570326,0.0
4059,27.2,5099.906,5075.594,3234.6477,21.99792,0.4377068,3334.237,0.0,0.03570326,0.0
4060,27.2,5230.115,5205.7285,3312.9958,21.997864,0.4377068,3410.961,0.0,0.07140652,0.0
4061,27.2,5242.6113,5217.8926,3320.8594,21.99779,0.4377068,3418.2046,0.0,0.07140652,0.0
4062,27.2,5248.2817,5223.2324,3324.5396,21.997772,0.4377068,3421.9297,0.0,0.07140652,0.0
4063,27.2,5252.2266,5226.9614,3326.9363,21.997765,0.4377068,3424.3462,0.0,0.07140652,0.0
